match_status,distance_m,ienc_type,ienc_name,ienc_waterway,ienc_lat,ienc_lon,app_id,app_name,app_type
no_app_moorings,,quay,,Netherlands waterway,52.458692,4.559077,,,
no_app_moorings,,quay,Ligplaats steiger oost van de fuik van de Buitenhuizerpont,Netherlands waterway,52.434355,4.725766,,,
no_app_moorings,,quay,,Netherlands waterway,52.431629,4.724651,,,
no_app_moorings,,quay,Ligplaats Kruithaven steiger Velsen-Zuid,Netherlands waterway,52.445626,4.688875,,,
no_app_moorings,,quay,Ligplaats Zuiderkade Beverwijk,Netherlands waterway,52.472902,4.664624,,,
no_app_moorings,,quay,,Netherlands waterway,52.46559,4.632609,,,
no_app_moorings,,quay,Ligplaats Rijksbinnenhaven 2 Kade Velsen-Noord,Netherlands waterway,52.467756,4.629344,,,
no_app_moorings,,quay,Ligplaats Rijksbinnenhaven 1 CEMIJ Steiger Velsen-Noord,Netherlands waterway,52.470396,4.62086,,,
no_app_moorings,,quay,Ligplaats Buitenhaven Buitenspuikanaal Palen West IJmuiden,Netherlands waterway,52.470333,4.596171,,,
no_app_moorings,,quay,Ligplaats Waterboot IJmuiden,Netherlands waterway,52.463817,4.598049,,,
no_app_moorings,,quay,Ligplaats 2 Buitenhaven Buitenkade Oost Velsen-Noord,Netherlands waterway,52.473044,4.593406,,,
no_app_moorings,,quay,Ligplaats Zuidertoeleiding Cruiseterminal IJmuiden,Netherlands waterway,52.463663,4.585136,,,
no_app_moorings,,quay,Ligplaats DFDS Amsterdam Terminal,Netherlands waterway,52.462826,4.583636,,,
no_app_moorings,,quay,Ligplaats Vissershaven Felison Terminal IJmuiden,Netherlands waterway,52.462115,4.585826,,,
no_app_moorings,,quay,,Netherlands waterway,52.461715,4.57787,,,
no_app_moorings,,quay,Ligplaats loswal De Ruiter Haarlemmerliede,Netherlands waterway,52.383383,4.71218,,,
no_app_moorings,,quay,Ligplaats Riwald Korte Kade Beverwijk,Netherlands waterway,52.469946,4.66709,,,
no_app_moorings,,quay,Ligplaats terminal Velsen,Netherlands waterway,52.465477,4.664752,,,
no_app_moorings,,quay,,Netherlands waterway,52.398018,4.654733,,,
no_app_moorings,,quay,Ligplaats 2 passanten Spaarndamseweg Haarlem,Netherlands waterway,52.392849,4.650256,,,
no_app_moorings,,quay,,Netherlands waterway,52.384849,4.643506,,,
no_app_moorings,,quay,Ligplaats Rijksbinnenhaven 3 All Weatherterminal Velsen-Noord,Netherlands waterway,52.469716,4.632636,,,
no_app_moorings,,quay,Ligplaats Middenbinnentoeleidingskanaal Noord IJmuiden,Netherlands waterway,52.46547,4.609776,,,
no_app_moorings,,quay,Ligplaats Buitenhaven Teersteiger Velsen-Noord,Netherlands waterway,52.473926,4.599376,,,
no_app_moorings,,quay,Ligplaats loswal Zuiderbinnentoeleidingskanaal Zuid Ijmuiden,Netherlands waterway,52.463848,4.595705,,,
no_app_moorings,,quay,Ligplaats opstelplaats voor opleidingsinstituut,Netherlands waterway,52.464511,4.594378,,,
no_app_moorings,,quay,Ligplaats Averijhaven IJ Palen IJmuiden,Netherlands waterway,52.469064,4.580599,,,
no_app_moorings,,quay,Ligplaats Averijhaven IJ Palen 2 IJmuiden,Netherlands waterway,52.469434,4.580412,,,
no_app_moorings,,quay,Ligplaats Haringhaven Leonarduskade West IJmuiden,Netherlands waterway,52.461972,4.580807,,,
no_app_moorings,,quay,Ligplaats Buitenhaven Laad en los kade IJmuiden,Netherlands waterway,52.462931,4.577147,,,
no_app_moorings,,pontoon,,Netherlands waterway,52.458726,4.564518,,,
no_app_moorings,,quay,Ligplaats Heijen Haven West,Maas,51.685609,5.963914,,,
no_app_moorings,,quay,Ligplaats Heijen Haven Noord,Maas,51.684987,5.96732,,,
no_app_moorings,,quay,,Maas,51.75091,5.851805,,,
no_app_moorings,,quay,,Maas,51.67725,5.970957,,,
no_app_moorings,,quay,,Maas,51.752399,5.857363,,,
no_app_moorings,,quay,,Maas,51.754583,5.850394,,,
no_app_moorings,,quay,Ligplaats loswal Gennep,Maas,51.698956,5.957333,,,
no_app_moorings,,quay,,Maas,51.729972,5.884278,,,
no_app_moorings,,quay,,Maas,51.754514,5.85097,,,
no_app_moorings,,quay,,Maas,51.681903,5.970823,,,
no_app_moorings,,quay,,Maas,51.750914,5.878714,,,
no_app_moorings,,quay,,Maas,51.752629,5.856219,,,
no_app_moorings,,quay,,Maas,51.752375,5.851218,,,
no_app_moorings,,quay,,Maas,51.75514,5.847978,,,
no_app_moorings,,quay,,Maas,51.678396,5.971417,,,
no_app_moorings,,quay,,Maas,51.387088,6.148191,,,
no_app_moorings,,quay,,Maas,51.386754,6.148984,,,
no_app_moorings,,quay,,Maas,51.384911,6.150034,,,
no_app_moorings,,quay,,Maas,51.389709,6.151099,,,
no_app_moorings,,quay,,Maas,51.384938,6.149616,,,
no_app_moorings,,quay,,Maas,51.38585,6.148968,,,
no_app_moorings,,quay,,Maas,51.384195,6.149919,,,
no_app_moorings,,quay,Ligplaats Palen Venlo,Maas,51.389647,6.149138,,,
no_app_moorings,,quay,Ankerplaats loswal Venlo,Maas,51.390942,6.152817,,,
no_app_moorings,,quay,,Maas,51.383945,6.150631,,,
no_app_moorings,,quay,,Netherlands waterway,52.587353,6.094912,,,
no_app_moorings,,quay,Ligplaats 4 Hasselt,Netherlands waterway,52.588069,6.09295,,,
no_app_moorings,,quay,Ligplaats 9 Hasselt,Netherlands waterway,52.589699,6.089382,,,
no_app_moorings,,quay,,Netherlands waterway,52.519957,6.07633,,,
no_app_moorings,,quay,Ligplaats 11 Hasselt,Netherlands waterway,52.592174,6.083851,,,
no_app_moorings,,quay,Ligplaats 1 Zwartsluis,Netherlands waterway,52.634525,6.077407,,,
no_app_moorings,,quay,,Netherlands waterway,52.515875,6.057402,,,
no_app_moorings,,quay,,Netherlands waterway,52.577769,6.100544,,,
no_app_moorings,,quay,Ligplaats 3 Zwartsluis,Netherlands waterway,52.638822,6.069543,,,
no_app_moorings,,quay,Ligplaats 2 Hasselt,Netherlands waterway,52.585805,6.093694,,,
no_app_moorings,,quay,,Netherlands waterway,52.519406,6.068609,,,
no_app_moorings,,quay,,Netherlands waterway,52.51068,6.056077,,,
no_app_moorings,,quay,Ligplaats 3 Hasselt,Netherlands waterway,52.587797,6.091517,,,
no_app_moorings,,quay,Ligplaats 4 Zwartsluis,Netherlands waterway,52.638728,6.07051,,,
no_app_moorings,,quay,,Netherlands waterway,52.515639,6.06332,,,
no_app_moorings,,quay,,Netherlands waterway,52.579291,6.097837,,,
no_app_moorings,,quay,,Netherlands waterway,52.628768,6.053936,,,
no_app_moorings,,quay,,Netherlands waterway,52.649319,6.092339,,,
no_app_moorings,,quay,,Netherlands waterway,52.51969,6.077086,,,
no_app_moorings,,quay,Ligplaats 2 Zwartsluis,Netherlands waterway,52.637932,6.066161,,,
no_app_moorings,,quay,,Netherlands waterway,52.519007,6.067487,,,
no_app_moorings,,quay,Ligplaats 1 Hasselt,Netherlands waterway,52.586532,6.094905,,,
no_app_moorings,,quay,,Haringvliet,51.719704,4.28052,,,
no_app_moorings,,quay,Ligplaats autoafzetplaats Prinses Irenesluis - Boven,Lek,51.969358,5.311448,,,
no_app_moorings,,quay,Ligplaats 2 Wijk bij Duurstede Kanaal Noord,Lek,51.970758,5.310321,,,
no_app_moorings,,quay,Ligplaats 5 Broekweg Wijk bij Duurstede,Lek,51.970132,5.307762,,,
no_app_moorings,,quay,Ligplaats 4 Broekweg Wijk bij Duurstede,Lek,51.970587,5.306148,,,
no_app_moorings,,quay,,Lek,51.977556,5.230652,,,
no_app_moorings,,quay,Ligplaats 3 Wijk bij Duurstede Kanaal Noord,Lek,51.970549,5.311254,,,
no_app_moorings,,quay,Ligplaats 6 Broekweg Wijk bij Duurstede,Lek,51.969663,5.309396,,,
no_app_moorings,,quay,Ligplaats Afrikahaven pier 2 E1 Amsterdam,Netherlands waterway,52.414937,4.747732,,,
no_app_moorings,,quay,Ligplaats Isaac Baarthaven Houtcentrum Kade 3 Zaandam,Netherlands waterway,52.424282,4.850996,,,
no_app_moorings,,quay,Wachtplaats Jan van Riebeeckhaven Noord Amsterdam,Netherlands waterway,52.406929,4.850162,,,
no_app_moorings,,quay,Ligplaats Dirk Metselaarhaven Zaansveembedrijf Zaandam,Netherlands waterway,52.420258,4.844169,,,
no_app_moorings,,quay,Ligplaats Zijkanaal G Hagglunds Kenz Kade Zaandam,Netherlands waterway,52.42694,4.836154,,,
no_app_moorings,,quay,Ligplaats Carel Reynierszhaven Europoint steiger 16 Amsterdam,Netherlands waterway,52.413869,4.836453,,,
no_app_moorings,,quay,Ligplaats Zijkanaal G Bode Centrum West Zaandam,Netherlands waterway,52.438031,4.825825,,,
no_app_moorings,,quay,Ligplaats Sonthaven Exolum steiger 2 Amsterdam,Netherlands waterway,52.405578,4.826561,,,
no_app_moorings,,quay,,Netherlands waterway,52.433239,4.818846,,,
no_app_moorings,,quay,Ligplaats Moezelhaven Kade van Lent Amsterdam,Netherlands waterway,52.393813,4.817446,,,
no_app_moorings,,quay,,Netherlands waterway,52.463896,4.815769,,,
no_app_moorings,,quay,Ligplaats Westhaven OBA Palen Noord Amsterdam,Netherlands waterway,52.418298,4.814169,,,
no_app_moorings,,quay,,Netherlands waterway,52.462786,4.811434,,,
no_app_moorings,,quay,Ligplaats Westhaven WZ Coldstores bv Amsterdam,Netherlands waterway,52.415974,4.812271,,,
no_app_moorings,,quay,Ligplaats Westhaven Koole Manoeuvreerruimte Amsterdam,Netherlands waterway,52.419591,4.801257,,,
no_app_moorings,,quay,"Ligplaats Aziëhaven Rietlanden palen A, B en C Amsterdam",Netherlands waterway,52.403296,4.785084,,,
no_app_moorings,,quay,Ligplaats Aziëhaven Rietlanden kade Amsterdam,Netherlands waterway,52.403489,4.782037,,,
no_app_moorings,,quay,Ligplaats Amerikahaven ZE steiger 8  Amsterdam,Netherlands waterway,52.417361,4.775558,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Rietlanden Palen Amsterdam,Netherlands waterway,52.404849,4.777763,,,
no_app_moorings,,quay,Ligplaats Amerikahaven ZE steiger 11 Amsterdam,Netherlands waterway,52.419129,4.774646,,,
no_app_moorings,,quay,Ligplaats Amerikahaven ZE steiger C Amsterdam,Netherlands waterway,52.418011,4.773901,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Cargill Olieverlading Amsterdam,Netherlands waterway,52.413132,4.771672,,,
no_app_moorings,,quay,Ligplaats Texashaven steiger 14 Amsterdam,Netherlands waterway,52.407637,4.771125,,,
no_app_moorings,,quay,,Netherlands waterway,52.429524,4.762917,,,
no_app_moorings,,quay,,Netherlands waterway,52.43019,4.757835,,,
no_app_moorings,,quay,Ligplaats Noordzeekanaal Commodity Centre Nederland,Netherlands waterway,52.42753,4.756369,,,
no_app_moorings,,quay,Ligplaats Afrikahaven pier 1 W1 Amsterdam,Netherlands waterway,52.414287,4.749756,,,
no_app_moorings,,quay,Ligplaats Afrikahaven pier 2 W2 Amsterdam,Netherlands waterway,52.413096,4.747559,,,
no_app_moorings,,quay,Ligplaats steiger 5 Jan van Riebeeckhaven Eurotank Amsterdam,Netherlands waterway,52.412253,4.844616,,,
no_app_moorings,,quay,Ligplaats Bosporushaven Heijmans Amsterdam,Netherlands waterway,52.402436,4.833624,,,
no_app_moorings,,quay,Ligplaats Sonthaven Exolum steiger 1 Amsterdam,Netherlands waterway,52.40532,4.829316,,,
no_app_moorings,,quay,Ligplaats Bosporushaven HKS kade Oost Amsterdam,Netherlands waterway,52.401561,4.828925,,,
no_app_moorings,,quay,Ligplaats 2 Sonthaven OBA Toren Amsterdam,Netherlands waterway,52.406362,4.82615,,,
no_app_moorings,,quay,Ligplaats Westhaven OBA Meelverlading Amsterdam,Netherlands waterway,52.407338,4.82004,,,
no_app_moorings,,quay,Ligplaats Wim Thomassenhaven William Pont Meyer Kade Zaandam,Netherlands waterway,52.424735,4.815125,,,
no_app_moorings,,quay,Ligplaats Hornhaven boei 2 Amsterdam,Netherlands waterway,52.395977,4.814746,,,
no_app_moorings,,quay,Ligplaats Westhaven Koole Pier Noord Amsterdam,Netherlands waterway,52.419888,4.799355,,,
no_app_moorings,,quay,Ligplaats Australiehaven AGM Bouwgrondstoffen Kade Amsterdam,Netherlands waterway,52.409266,4.788175,,,
no_app_moorings,,quay,"Ligplaats Aziëhaven Rietlanden palen D, E en F Amsterdam",Netherlands waterway,52.403301,4.788425,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Wacht en Overslagpalen Oost Amsterdam,Netherlands waterway,52.408395,4.778089,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Asfaltproductie steiger Amsterdam,Netherlands waterway,52.406672,4.778518,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Evos steiger 18 Oost Amsterdam,Netherlands waterway,52.401512,4.776432,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Oiltanking steiger 9 Amsterdam,Netherlands waterway,52.406281,4.773402,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Evos steiger 12 Oost Amsterdam,Netherlands waterway,52.407212,4.772722,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Evos steiger 19 Oost Amsterdam,Netherlands waterway,52.400429,4.773647,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Oiltanking steiger 5 Amsterdam,Netherlands waterway,52.401892,4.772603,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Holland Cargo Terminal Zuid Amsterdam,Netherlands waterway,52.42059,4.768582,,,
no_app_moorings,,quay,Ligplaats Texashaven steiger 16 Amsterdam,Netherlands waterway,52.408156,4.771037,,,
no_app_moorings,,quay,Ligplaats Cacaohaven USA Amsterdam,Netherlands waterway,52.414982,4.768507,,,
no_app_moorings,,quay,Ligplaats Alaskahaven Noord Amsterdam,Netherlands waterway,52.424955,4.763051,,,
no_app_moorings,,quay,Ligplaats Afrikahaven pier 1 E1 Amsterdam,Netherlands waterway,52.414392,4.75065,,,
no_app_moorings,,quay,Ligplaats Afrikahaven Rietlanden ACT kade Amsterdam,Netherlands waterway,52.423122,4.744755,,,
no_app_moorings,,quay,Ligplaats Zanzibarhaven Coasterkade Amsterdam,Netherlands waterway,52.419894,4.744307,,,
no_app_moorings,,quay,Ligplaats 1 autoafzetplaats Noordzeekanaal Amsterdam,Netherlands waterway,52.429463,4.742198,,,
no_app_moorings,,quay,Ligplaats Zanzibarhaven Binnenvaartkade Amsterdam,Netherlands waterway,52.41958,4.741463,,,
no_app_moorings,,quay,Ligplaats Dirk Metselaarhaven Sluis Overslagpalen Zaandam,Netherlands waterway,52.421001,4.847363,,,
no_app_moorings,,quay,Ligplaats Isaac Baarthaven Jansse & Diepering Zaandam,Netherlands waterway,52.423486,4.844674,,,
no_app_moorings,,quay,Ligplaats Isaac Baarthaven Zaanse Schroothandel Zaandam,Netherlands waterway,52.422708,4.842184,,,
no_app_moorings,,quay,Ligplaats Usselincxhaven steiger 11 Amsterdam,Netherlands waterway,52.412766,4.839603,,,
no_app_moorings,,quay,,Netherlands waterway,52.426094,4.835051,,,
no_app_moorings,,quay,Ligplaats Usselincxhaven steiger 12 Amsterdam,Netherlands waterway,52.410839,4.836944,,,
no_app_moorings,,quay,Ligplaats Suezhaven Dwarswal Amsterdam,Netherlands waterway,52.399156,4.834859,,,
no_app_moorings,,quay,Ligplaats Carel Reynierszhaven Beelen Amsterdam,Netherlands waterway,52.415037,4.831492,,,
no_app_moorings,,quay,Ligplaats Zijkanaal G De Burcht Kade Zaandam,Netherlands waterway,52.438163,4.827528,,,
no_app_moorings,,quay,Ligplaats Hemkade Zaandam,Netherlands waterway,52.421111,4.827018,,,
no_app_moorings,,quay,Ligplaats Beringhaven VCK Ferry 1 Amsterdam,Netherlands waterway,52.395724,4.827612,,,
no_app_moorings,,quay,Ligplaats 1 Sonthaven OBA Toren Amsterdam,Netherlands waterway,52.406603,4.823235,,,
no_app_moorings,,quay,Ligplaats Westhaven duwbakken 5 Amsterdam,Netherlands waterway,52.400586,4.822597,,,
no_app_moorings,,quay,Ligplaats Westhaven Exolum steiger 5 Amsterdam,Netherlands waterway,52.403689,4.821571,,,
no_app_moorings,,quay,Ligplaats Westhaven Steinweg Amsterdam,Netherlands waterway,52.402444,4.818835,,,
no_app_moorings,,quay,Ligplaats Moezelhaven Golden Arrow Oost Amsterdam,Netherlands waterway,52.392863,4.818085,,,
no_app_moorings,,quay,,Netherlands waterway,52.45398,4.813203,,,
no_app_moorings,,quay,Ligplaats Koole Dukdalven Noord Amsterdam,Netherlands waterway,52.419167,4.800796,,,
no_app_moorings,,quay,Ligplaats Tasmaniehaven Struyk Verwo Amsterdam,Netherlands waterway,52.4084,4.790032,,,
no_app_moorings,,quay,Ligplaats Tasmaniehaven steiger West Amsterdam,Netherlands waterway,52.408045,4.789612,,,
no_app_moorings,,quay,,Netherlands waterway,52.402143,4.780776,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Rietlanden Kade Amsterdam,Netherlands waterway,52.404389,4.77851,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Titan steiger Amsterdam,Netherlands waterway,52.421966,4.773438,,,
no_app_moorings,,quay,Ligplaats Amerikahaven LNG Amsterdam,Netherlands waterway,52.409973,4.772485,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Oiltanking steiger 10 Amsterdam,Netherlands waterway,52.405189,4.773054,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Oiltanking steiger 2 Amsterdam,Netherlands waterway,52.402171,4.774454,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Holland Cargo Terminal Noord Amsterdam,Netherlands waterway,52.423237,4.76709,,,
no_app_moorings,,quay,,Netherlands waterway,52.442532,4.754267,,,
no_app_moorings,,quay,Ligplaats Afrikahaven Palen 4 ZO Amsterdam,Netherlands waterway,52.421468,4.750378,,,
no_app_moorings,,quay,Ligplaats Afrikahaven pier 2 W1 Amsterdam,Netherlands waterway,52.414785,4.747148,,,
no_app_moorings,,quay,Ligplaats Afrikahaven Rietlanden ACT Palen Amsterdam,Netherlands waterway,52.423229,4.74565,,,
no_app_moorings,,quay,Ligplaats 3 Dirk Metselaarhaven Koole Zaandam,Netherlands waterway,52.42044,4.850401,,,
no_app_moorings,,quay,Ligplaats 2 Dirk Metselaarhaven Koole Zaandam,Netherlands waterway,52.420441,4.84895,,,
no_app_moorings,,quay,Ligplaats 1 Dirk Metselaarhaven Koole Zaandam,Netherlands waterway,52.420373,4.848068,,,
no_app_moorings,,quay,Ligplaats Jan van Riebeeckhaven Slibdepot Amsterdam,Netherlands waterway,52.41548,4.843809,,,
no_app_moorings,,quay,Ligplaats Carel Reynierszhaven Albeton Amsterdam,Netherlands waterway,52.414635,4.834538,,,
no_app_moorings,,quay,Ligplaats Sonthaven Handelsveem Kade Amsterdam,Netherlands waterway,52.405168,4.831771,,,
no_app_moorings,,quay,Ligplaats Bosporushaven HKS palen Amsterdam,Netherlands waterway,52.40177,4.824697,,,
no_app_moorings,,quay,Ligplaats Suezhaven All Weather Terminal 4 Amsterdam,Netherlands waterway,52.398766,4.824549,,,
no_app_moorings,,quay,Ligplaats 2 Mainhaven Shipyard Amsterdam,Netherlands waterway,52.394553,4.823648,,,
no_app_moorings,,quay,Ligplaats Westhaven Katoen Natie Amsterdam,Netherlands waterway,52.398579,4.81928,,,
no_app_moorings,,quay,Ligplaats Westhaven OBA Noord Amsterdam,Netherlands waterway,52.417081,4.815123,,,
no_app_moorings,,quay,Ligplaats Westhaven OBA Palen Zuid Amsterdam,Netherlands waterway,52.415637,4.815031,,,
no_app_moorings,,quay,Ligplaats Hornhaven Vollers Steinweg Amsterdam,Netherlands waterway,52.396929,4.813989,,,
no_app_moorings,,quay,Ligplaats Australiehaven K3Deme Amsterdam,Netherlands waterway,52.409596,4.797409,,,
no_app_moorings,,quay,Ligplaats Australiehaven ZE steiger 4 Amsterdam,Netherlands waterway,52.41161,4.78848,,,
no_app_moorings,,quay,Ligplaats Australiehaven ZE steiger 1 Amsterdam,Netherlands waterway,52.411167,4.788449,,,
no_app_moorings,,quay,Ligplaats Australiehaven ZE steiger 3 Amsterdam,Netherlands waterway,52.411599,4.785701,,,
no_app_moorings,,quay,Ligplaats Aziëhaven KB kade Amsterdam,Netherlands waterway,52.403499,4.780571,,,
no_app_moorings,,quay,,Netherlands waterway,52.409664,4.782828,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Voorbij Beton Amsterdam,Netherlands waterway,52.423739,4.772376,,,
no_app_moorings,,quay,Ligplaats Amerikahaven ZE steiger 9 Amsterdam,Netherlands waterway,52.417253,4.774999,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Cargill Sennebogen Amsterdam,Netherlands waterway,52.414208,4.771041,,,
no_app_moorings,,quay,Ligplaats Texashaven Global Petro Storage Kade Amsterdam,Netherlands waterway,52.408434,4.771157,,,
no_app_moorings,,quay,Ligplaats Alaskahaven Zuid Amsterdam,Netherlands waterway,52.424776,4.76283,,,
no_app_moorings,,quay,Ligplaats Afrikahaven Palen 4 ZW Amsterdam,Netherlands waterway,52.421387,4.749655,,,
no_app_moorings,,quay,Ligplaats Afrikahaven pier 2 E2 Amsterdam,Netherlands waterway,52.414173,4.748254,,,
no_app_moorings,,quay,Ligplaats Afrikahaven pier 2 E3 Amsterdam,Netherlands waterway,52.413426,4.748103,,,
no_app_moorings,,quay,Ligplaats Afrikahaven kade 3-2 Amsterdam,Netherlands waterway,52.413054,4.746798,,,
no_app_moorings,,quay,Ligplaats Afrikahaven kade 3-1 Amsterdam,Netherlands waterway,52.414781,4.746365,,,
no_app_moorings,,quay,Ligplaats Jan van Riebeeckhaven Nuon kade Amsterdam,Netherlands waterway,52.406433,4.848989,,,
no_app_moorings,,quay,Ligplaats steiger 7 Jan van Riebeeckhaven Eurotank Amsterdam,Netherlands waterway,52.409905,4.845891,,,
no_app_moorings,,quay,Ligplaats Usselincxhaven steiger 5 Amsterdam,Netherlands waterway,52.410818,4.834041,,,
no_app_moorings,,quay,,Netherlands waterway,52.418269,4.826878,,,
no_app_moorings,,quay,Ligplaats Bosporushaven HKS kade West Amsterdam,Netherlands waterway,52.401481,4.824522,,,
no_app_moorings,,quay,Ligplaats Sonthaven Exolum steiger 3 Amsterdam,Netherlands waterway,52.405561,4.822887,,,
no_app_moorings,,quay,Ligplaats Wim Thomassenhaven Containerkade Zaandam,Netherlands waterway,52.426215,4.815168,,,
no_app_moorings,,quay,Ligplaats Westhaven Waterland Terminal 2 Amsterdam,Netherlands waterway,52.414256,4.81311,,,
no_app_moorings,,quay,Ligplaats Australiehaven WAV Amsterdam,Netherlands waterway,52.41013,4.798955,,,
no_app_moorings,,quay,Ligplaats Australiehaven Struyk Verwo Amsterdam,Netherlands waterway,52.409485,4.79224,,,
no_app_moorings,,quay,Ligplaats Tasmaniehaven steiger Oost Amsterdam,Netherlands waterway,52.408045,4.789762,,,
no_app_moorings,,quay,,Netherlands waterway,52.402275,4.783278,,,
no_app_moorings,,quay,,Netherlands waterway,52.416005,4.776467,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Evos steiger 17 Oost Amsterdam,Netherlands waterway,52.4016,4.777293,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Global Petro Storage Binnenzijde Amsterdam,Netherlands waterway,52.409883,4.773139,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Cargill Meelverlading Amsterdam,Netherlands waterway,52.411944,4.772291,,,
no_app_moorings,,quay,Ligplaats Amerikahaven Oiltanking steiger 8 Amsterdam,Netherlands waterway,52.405849,4.774212,,,
no_app_moorings,,quay,Ligplaats Amerikahaven bunkersteiger NW zijde Ceres Amsterdam,Netherlands waterway,52.426009,4.765387,,,
no_app_moorings,,quay,Ligplaats Mauritiushaven kade 5-2 Amsterdam,Netherlands waterway,52.41592,4.742532,,,
no_app_moorings,,quay,Ligplaats Mauritiushaven kade 4-1 Amsterdam,Netherlands waterway,52.415627,4.74491,,,
no_app_moorings,,quay,Ligplaats Mauritiushaven kade 4-2 Amsterdam,Netherlands waterway,52.415381,4.742742,,,
no_app_moorings,,quay,Ligplaats steiger 9 Jan van Riebeeckhaven Eurotank Amsterdam,Netherlands waterway,52.408027,4.848064,,,
no_app_moorings,,quay,Ligplaats Isaac Baarthaven Schroothandel Korte Kade Zaandam,Netherlands waterway,52.422777,4.844206,,,
no_app_moorings,,quay,Ligplaats Zijkanaal G Jansse & Diepering Zaandam,Netherlands waterway,52.424052,4.838939,,,
no_app_moorings,,quay,Ligplaats Adenhaven kade Hemwegcentrale Amsterdam,Netherlands waterway,52.409262,4.841932,,,
no_app_moorings,,quay,Ligplaats Sonthaven Handelsveem Palen Amsterdam,Netherlands waterway,52.405406,4.832003,,,
no_app_moorings,,quay,Ligplaats Bosporushaven HKS steiger 2 Amsterdam,Netherlands waterway,52.401623,4.834169,,,
no_app_moorings,,quay,Ligplaats 1 Suezhaven RO-RO Amsterdam,Netherlands waterway,52.399523,4.83244,,,
no_app_moorings,,quay,Ligplaats 2 Suezhaven RO-RO Amsterdam,Netherlands waterway,52.399273,4.832442,,,
no_app_moorings,,quay,Ligplaats Bosporushaven HKS steiger 1 Amsterdam,Netherlands waterway,52.401627,4.832448,,,
no_app_moorings,,quay,Ligplaats Suezhaven  Ferry 3 Amsterdam,Netherlands waterway,52.398488,4.832787,,,
no_app_moorings,,quay,Ligplaats Carel Reynierszhaven Elementis Palen Amsterdam,Netherlands waterway,52.414676,4.830108,,,
no_app_moorings,,quay,Ligplaats Carel Reynierszhaven Elementis kade Amsterdam,Netherlands waterway,52.414891,4.828394,,,
no_app_moorings,,quay,Ligplaats Bosporushaven Exolum steiger 9 Amsterdam,Netherlands waterway,52.40241,4.828914,,,
no_app_moorings,,quay,Ligplaats Beringhaven Sonneborn steiger Amsterdam,Netherlands waterway,52.395037,4.827346,,,
no_app_moorings,,quay,Ligplaats Sonthaven Toren Binnenkant Amsterdam,Netherlands waterway,52.406633,4.8265,,,
no_app_moorings,,quay,Ligplaats Suezhaven kade Noordzijde Amsterdam,Netherlands waterway,52.399472,4.825974,,,
no_app_moorings,,quay,Ligplaats 1 Mainhaven Bovenkamp Oost Amsterdam,Netherlands waterway,52.392527,4.823644,,,
no_app_moorings,,quay,Ligplaats Moezelhaven Prodockhaven Amsterdam,Netherlands waterway,52.39393,4.818022,,,
no_app_moorings,,quay,Ligplaats Westhaven Waterland Terminal 3 Amsterdam,Netherlands waterway,52.412095,4.814224,,,
no_app_moorings,,quay,Ligplaats Westhaven kade Koopman Amsterdam,Netherlands waterway,52.408211,4.816079,,,
no_app_moorings,,quay,Ligplaats Horrnhaven Oost Van Dok Amsterdam,Netherlands waterway,52.394905,4.816966,,,
no_app_moorings,,quay,,Netherlands waterway,52.46171,4.811496,,,
no_app_moorings,,quay,Ligplaats Koole pier Zuid Amsterdam,Netherlands waterway,52.41953,4.799716,,,
no_app_moorings,,quay,Ligplaats Tasmaniehaven AGM Bouwgrondstoffen Amsterdam,Netherlands waterway,52.4084,4.789293,,,
no_app_moorings,,quay,Ligplaats Aziëhaven steiger 1 Amsterdam,Netherlands waterway,52.403545,4.790958,,,
no_app_moorings,,quay,Ligplaats Australiehaven ZE steiger 2 Amsterdam,Netherlands waterway,52.411159,4.78573,,,
no_app_moorings,,quay,Ligplaats Noordzeekanaal Paro Amsterdam,Netherlands waterway,52.424136,4.783018,,,
no_app_moorings,,quay,Ligplaats Australiehaven ZE steiger A  Amsterdam,Netherlands waterway,52.411215,4.781873,,,
no_app_moorings,,quay,Ligplaats Aziëhaven AsfaltNu Amsterdam,Netherlands waterway,52.402277,4.783112,,,
no_app_moorings,,quay,Ligplaats Aziëhaven ARA Amsterdam,Netherlands waterway,52.40215,4.780985,,,
